0	65.12	0.61
1	53.67	-0.83
2	47.91	-0.29
3	56.7	3.01
4	56.8	7.24
5	72.8	12.1
6	80.66	15.5
7	100.81	17.23
8	83.65	16.65
9	56.9	12.93
10	55.21	8.57
11	58.35	3.8
12	65.12	0.61
13	53.67	-0.83
