0	105.73	0.38
1	96.38	-0.72
2	83.06	-0.11
3	87.3	3.54
4	68.19	7.18
5	71.55	12.01
6	79.54	14.98
7	73.92	16.9
8	67.5	16.57
9	68.19	12.82
10	81.73	8.28
11	89.49	3.28
12	105.73	0.38
13	96.38	-0.72
