0	100.13	1.05
1	89.92	0.21
2	69.98	0.8
3	74.62	3.88
4	59.44	7.41
5	68.91	11.81
6	71.06	14.8
7	70.6	16.77
8	70.63	16.18
9	67.82	12.61
10	71.98	8.56
11	89.09	3.98
12	100.13	1.05
13	89.92	0.21
