0	104.13	0.34
1	97.97	-0.56
2	76.14	0.2
3	80.76	3.03
4	66.81	6.14
5	75.17	10.67
6	76.43	13.61
7	78.7	15.4
8	81.08	15.18
9	79.62	11.96
10	83.99	8.0
11	96.35	3.13
12	104.13	0.34
13	97.97	-0.56
