0	67.36	4.15
1	55.78	2.37
2	40.36	1.97
3	42.39	3.44
4	37.1	6.3
5	42.36	10.35
6	49.22	13.73
7	66.84	16.1
8	83.65	16.63
9	78.01	14.81
10	87.95	11.22
11	78.57	7.13
12	67.36	4.15
13	55.78	2.37
