0	73.58	2.8
1	68.1	1.88
2	48.18	2.22
3	55.11	4.79
4	46.96	8.31
5	60.08	12.55
6	73.09	15.4
7	83.61	17.12
8	75.79	16.79
9	65.76	13.85
10	65.15	9.94
11	71.9	5.74
12	73.58	2.8
13	68.1	1.88
