0	49.1	-0.54
1	47.47	-2.13
2	41.45	-0.47
3	45.58	3.83
4	42.53	9.0
5	77.53	13.51
6	85.72	16.76
7	87.92	18.35
8	76.23	17.85
9	60.72	13.87
10	47.45	8.56
11	50.82	3.52
12	49.1	-0.54
13	47.47	-2.13
