0	110.57	1.92
1	100.72	0.89
2	84.02	1.69
3	85.93	5.11
4	68.03	8.68
5	75.94	13.16
6	83.76	16.23
7	87.53	17.88
8	76.31	17.24
9	77.06	13.72
10	80.62	9.48
11	92.28	4.82
12	110.57	1.92
13	100.72	0.89
