0	49.73	1.51
1	45.3	0.14
2	36.68	0.92
3	36.71	4.27
4	37.5	8.96
5	54.82	13.8
6	65.93	16.9
7	65.62	18.55
8	65.88	17.81
9	46.64	13.87
10	39.83	9.31
11	45.71	4.72
12	49.73	1.51
13	45.3	0.14
