0	140.23	-9.69
1	143.16	-10.98
2	127.33	-11.38
3	147.92	-9.65
4	159.55	-7.07
5	160.13	-2.58
6	179.77	0.36
7	185.74	2.42
8	173.36	2.48
9	127.67	0.29
10	109.56	-2.7
11	127.21	-7.05
12	140.23	-9.69
13	143.16	-10.98
