0	64.92	0.25
1	60.38	-0.59
2	51.32	0.25
3	53.99	4.31
4	71.67	8.38
5	101.32	12.98
6	116.02	16.28
7	118.63	18.07
8	109.57	17.33
9	82.04	13.84
10	65.33	8.84
11	69.17	3.79
12	64.92	0.25
13	60.38	-0.59
