0	79.71	-0.7
1	73.78	-2.01
2	61.07	-0.66
3	61.83	3.6
4	59.57	8.15
5	87.01	12.95
6	106.24	15.93
7	108.43	17.71
8	101.06	16.98
9	63.8	13.45
10	59.17	8.47
11	66.13	2.98
12	79.71	-0.7
13	73.78	-2.01
