0	46.37	1.34
1	41.52	-0.35
2	30.23	-0.02
3	34.51	3.03
4	34.79	7.34
5	51.28	12.05
6	63.04	15.43
7	67.53	17.3
8	57.63	16.99
9	44.07	13.66
10	38.73	9.13
11	44.33	4.5
12	46.37	1.34
13	41.52	-0.35
