0	81.96	-0.15
1	72.08	-1.22
2	64.38	-0.68
3	70.88	3.11
4	84.47	6.6
5	110.62	11.52
6	141.49	14.79
7	136.93	16.84
8	132.34	16.35
9	93.61	12.44
10	76.36	8.06
11	89.79	2.74
12	81.96	-0.15
13	72.08	-1.22
