0	66.68	2.58
1	59.57	1.25
2	44.59	1.66
3	47.03	4.55
4	44.18	8.41
5	55.48	12.75
6	64.33	15.78
7	71.75	17.55
8	72.77	17.13
9	54.49	13.86
10	55.5	9.69
11	59.22	5.29
12	66.68	2.58
13	59.57	1.25
