0	77.08	1.8
1	71.51	0.69
2	55.15	1.23
3	58.02	4.37
4	52.11	8.3
5	69.09	12.71
6	76.64	15.69
7	85.08	17.33
8	72.45	16.83
9	63.85	13.53
10	57.22	9.38
11	69.2	4.87
12	77.08	1.8
13	71.51	0.69
