0	63.24	2.11
1	55.48	1.15
2	48.82	2.26
3	43.76	6.09
4	51.32	10.12
5	75.79	14.38
6	81.31	17.73
7	77.81	19.47
8	74.14	18.51
9	59.44	15.24
10	57.79	10.0
11	58.89	5.33
12	63.24	2.11
13	55.48	1.15
