0	63.72	0.31
1	56.85	-1.17
2	49.12	0.03
3	52.0	3.78
4	46.14	8.06
5	62.37	12.76
6	72.82	16.04
7	73.76	17.88
8	60.16	17.23
9	49.72	13.47
10	53.19	8.48
11	57.83	3.44
12	63.72	0.31
13	56.85	-1.17
