0	117.69	2.22
1	96.25	1.32
2	86.91	2.24
3	86.08	5.22
4	70.78	8.32
5	80.14	12.98
6	79.84	15.9
7	83.07	17.83
8	74.65	17.24
9	77.98	13.41
10	90.65	9.51
11	102.94	4.74
12	117.69	2.22
13	96.25	1.32
